0101,0.13333333333333333,0.1,0.3,0.0
0102,0.1583333333333334,0.2,0.5,0.0
0103,0.15833333333333338,0.2,0.4,0.0
0104,0.17916666666666672,0.2,0.4,0.0
0105,0.1791666666666667,0.2,0.3,0.0
0106,0.1666666666666667,0.1,0.4,0.0
0107,0.13333333333333336,0.1,0.4,0.0
0108,0.1541666666666667,0.1,0.5,0.0
0109,0.15000000000000002,0.1,0.3,0.0
0110,0.1291666666666667,0.1,0.3,0.0
0111,0.1625,0.2,0.3,0.0
0112,0.14583333333333334,0.1,0.4,0.0
0113,0.14166666666666666,0.1,0.3,0.0
0114,0.19166666666666665,0.2,0.3,0.0
0115,0.1416666666666667,0.15000000000000002,0.3,0.0
0116,,,,
0117,0.18333333333333335,0.2,0.4,0.0
0118,0.15833333333333333,0.15000000000000002,0.3,0.0
0119,0.1291666666666667,0.1,0.2,0.0
0120,0.1541666666666667,0.2,0.3,0.0
0121,0.16666666666666666,0.2,0.3,0.0
0122,0.1625,0.2,0.4,0.0
0123,0.19583333333333333,0.2,0.3,0.0
0124,0.17083333333333336,0.15000000000000002,0.4,0.0
0125,0.20416666666666664,0.2,0.5,0.0
0126,0.17500000000000002,0.2,0.3,0.0
0127,0.17083333333333336,0.2,0.4,0.0
0128,0.12916666666666674,0.1,0.3,0.0
0129,0.12083333333333335,0.1,0.3,0.0
0130,0.16250000000000003,0.15000000000000002,0.6,0.0
0131,0.18333333333333335,0.2,0.5,0.0
0201,0.13750000000000004,0.1,0.3,0.0
0202,0.07083333333333335,0.0,0.3,0.0
0203,0.10000000000000002,0.1,0.3,0.0
0204,0.13333333333333333,0.1,0.3,0.0
0205,0.11666666666666668,0.1,0.3,0.0
0206,0.12500000000000003,0.1,0.4,0.0
0207,0.10416666666666669,0.1,0.3,0.0
0208,0.11666666666666671,0.1,0.3,0.0
0209,0.17916666666666667,0.2,0.4,0.0
0210,0.11249999999999999,0.05,0.5,0.0
0211,0.1333333333333334,0.1,0.3,0.0
0212,0.09166666666666667,0.1,0.3,0.0
0213,0.12083333333333333,0.1,0.4,0.0
0214,0.13333333333333336,0.1,0.3,0.0
0215,0.11250000000000003,0.1,0.3,0.0
0216,0.11666666666666668,0.1,0.3,0.0
0217,0.1166666666666667,0.1,0.3,0.0
0218,0.10416666666666669,0.1,0.3,0.0
0219,0.15000000000000002,0.1,0.4,0.0
0220,0.13749999999999998,0.15000000000000002,0.3,0.0
0221,0.1166666666666667,0.1,0.3,0.0
0222,0.15833333333333335,0.2,0.3,0.0
0223,0.10416666666666669,0.1,0.4,0.0
0224,0.07916666666666668,0.1,0.3,0.0
0225,0.054166666666666675,0.05,0.2,0.0
0226,0.09583333333333337,0.1,0.3,0.0
0227,0.09583333333333334,0.1,0.3,0.0
0228,0.08333333333333333,0.05,0.3,0.0
0301,0.07500000000000001,0.05,0.3,0.0
0302,0.09166666666666669,0.1,0.4,0.0
0303,0.10416666666666669,0.1,0.2,0.0
0304,0.04583333333333334,0.0,0.2,0.0
0305,0.06666666666666668,0.0,0.3,0.0
0306,0.05833333333333335,0.0,0.3,0.0
0307,0.11250000000000003,0.1,0.3,0.0
0308,0.1416666666666667,0.1,0.3,0.0
0309,0.12500000000000003,0.1,0.3,0.0
0310,0.1791666666666667,0.2,0.3,0.0
0311,0.1875,0.2,0.4,0.0
0312,0.16666666666666666,0.1,0.4,0.0
0313,0.12083333333333335,0.1,0.3,0.0
0314,0.1041666666666667,0.1,0.3,0.0
0315,0.16250000000000006,0.2,0.4,0.0
0316,0.11666666666666668,0.1,0.3,0.0
0317,0.1625,0.15000000000000002,0.4,0.0
0318,0.19166666666666662,0.2,0.4,0.0
0319,0.19166666666666665,0.2,0.3,0.0
0320,0.1291666666666667,0.1,0.3,0.0
0321,0.15000000000000005,0.1,0.5,0.0
0322,0.14583333333333334,0.15000000000000002,0.3,0.0
0323,0.09166666666666669,0.1,0.3,0.0
0324,0.13750000000000004,0.15000000000000002,0.3,0.0
0325,0.1333333333333334,0.1,0.3,0.0
0326,0.1291666666666667,0.1,0.3,0.0
0327,0.15000000000000002,0.1,0.5,0.0
0328,0.1291666666666667,0.1,0.3,0.0
0329,0.10833333333333335,0.1,0.3,0.0
0330,0.1416666666666667,0.1,0.3,0.0
0331,0.14583333333333334,0.1,0.4,0.0
0401,0.12916666666666668,0.1,0.3,0.0
0402,0.15416666666666667,0.15000000000000002,0.5,0.0
0403,0.16250000000000006,0.2,0.4,0.0
0404,0.1708333333333333,0.2,0.3,0.0
0405,0.12500000000000003,0.1,0.3,0.0
0406,0.12916666666666668,0.1,0.3,0.0
0407,0.125,0.1,0.3,0.0
0408,0.12500000000000003,0.1,0.3,0.0
0409,0.1458333333333334,0.1,0.3,0.0
0410,0.1375,0.1,0.3,0.0
0411,0.15833333333333338,0.15000000000000002,0.3,0.0
0412,0.09583333333333334,0.1,0.3,0.0
0413,0.14583333333333337,0.1,0.3,0.0
0414,0.15416666666666673,0.1,0.3,0.0
0415,0.12083333333333336,0.1,0.3,0.0
0416,0.15000000000000002,0.15000000000000002,0.3,0.0
0417,0.19166666666666665,0.2,0.4,0.0
0418,0.1375,0.1,0.4,0.0
0419,0.10000000000000002,0.1,0.3,0.0
0420,0.1541666666666667,0.15000000000000002,0.4,0.0
0421,0.12500000000000003,0.1,0.3,0.0
0422,0.1333333333333334,0.1,0.4,0.0
0423,0.12500000000000003,0.1,0.3,0.0
0424,0.10833333333333338,0.1,0.3,0.0
0425,0.11666666666666668,0.1,0.3,0.0
0426,0.10833333333333335,0.1,0.3,0.0
0427,0.16250000000000003,0.15000000000000002,0.3,0.0
0428,0.18333333333333335,0.2,0.3,0.0
0429,0.13333333333333333,0.15000000000000002,0.3,0.0
0430,0.19166666666666665,0.2,0.5,0.0
0501,0.1708333333333333,0.2,0.3,0.0
0502,0.22083333333333333,0.2,0.5,0.0
0503,0.13750000000000004,0.1,0.4,0.0
0504,0.1666666666666667,0.2,0.4,0.0
0505,0.10416666666666669,0.1,0.3,0.0
0506,0.14166666666666672,0.1,0.3,0.0
0507,0.10833333333333338,0.1,0.3,0.0
0508,0.1166666666666667,0.1,0.3,0.0
0509,0.10000000000000002,0.1,0.3,0.0
0510,0.10833333333333338,0.1,0.3,0.0
0511,0.08333333333333336,0.1,0.3,0.0
0512,0.07083333333333333,0.05,0.3,0.0
0513,0.09583333333333334,0.1,0.3,0.0
0514,0.11250000000000003,0.1,0.3,0.0
0515,0.08750000000000002,0.1,0.3,0.0
0516,0.075,0.0,0.3,0.0
0517,0.0625,0.0,0.3,0.0
0518,0.07916666666666668,0.0,0.3,0.0
0519,0.09583333333333333,0.1,0.3,0.0
0520,0.0625,0.05,0.3,0.0
0521,0.08750000000000002,0.1,0.3,0.0
0522,0.11250000000000004,0.1,0.3,0.0
0523,0.13333333333333333,0.1,0.3,0.0
0524,0.1416666666666667,0.1,0.3,0.0
0525,0.10833333333333335,0.1,0.3,0.0
0526,0.1125,0.1,0.3,0.0
0527,0.10416666666666669,0.1,0.4,0.0
0528,0.13749999999999998,0.1,0.3,0.0
0529,0.1166666666666667,0.1,0.3,0.0
0530,0.15,0.2,0.3,0.0
0531,0.14583333333333334,0.1,0.3,0.0
0601,0.1791666666666667,0.2,0.4,0.0
0602,0.13750000000000004,0.1,0.3,0.0
0603,0.1541666666666667,0.1,0.4,0.0
0604,0.14166666666666675,0.15000000000000002,0.3,0.0
0605,0.17500000000000004,0.2,0.4,0.0
0606,0.1666666666666667,0.15000000000000002,0.4,0.0
0607,0.22083333333333333,0.3,0.4,0.0
0608,0.18333333333333335,0.2,0.4,0.0
0609,0.19166666666666665,0.2,0.4,0.0
0610,0.225,0.2,0.5,0.0
0611,0.24999999999999997,0.3,0.4,0.1
0612,0.2333333333333334,0.25,0.4,0.0
0613,0.17916666666666667,0.1,0.3,0.0
0614,0.2333333333333333,0.2,0.6,0.0
0615,0.25,0.2,0.6,0.0
0616,0.30833333333333335,0.3,0.5,0.1
0617,0.2291666666666666,0.2,0.4,0.1
0618,0.17500000000000002,0.2,0.4,0.0
0619,0.11250000000000003,0.1,0.3,0.0
0620,0.12083333333333336,0.1,0.4,0.0
0621,0.09583333333333337,0.1,0.2,0.0
0622,0.11250000000000003,0.1,0.3,0.0
0623,0.10833333333333334,0.1,0.3,0.0
0624,0.28750000000000003,0.2,0.6,0.1
0625,0.3958333333333333,0.4,0.8,0.1
0626,0.29999999999999993,0.3,0.6,0.1
0627,0.1666666666666667,0.2,0.3,0.0
0628,0.1416666666666667,0.1,0.3,0.0
0629,0.2791666666666667,0.3,0.5,0.0
0630,0.3875,0.35,0.6,0.2
0701,0.3083333333333333,0.3,0.5,0.2
0702,0.2791666666666666,0.3,0.5,0.0
0703,0.225,0.2,0.6,0.0
0704,0.16250000000000003,0.2,0.4,0.0
0705,0.1458333333333334,0.2,0.3,0.0
0706,0.07500000000000001,0.1,0.3,0.0
0707,0.12916666666666668,0.1,0.3,0.0
0708,0.125,0.1,0.3,0.0
0709,0.13333333333333336,0.15000000000000002,0.3,0.0
0710,0.1416666666666667,0.1,0.3,0.0
0711,0.15000000000000002,0.15000000000000002,0.3,0.0
0712,0.1666666666666667,0.1,0.3,0.0
0713,0.19583333333333333,0.2,0.4,0.0
0714,0.1791666666666667,0.2,0.3,0.0
0715,0.14583333333333337,0.15000000000000002,0.3,0.0
0716,0.10833333333333335,0.1,0.3,0.0
0717,0.08750000000000002,0.1,0.3,0.0
0718,0.09583333333333334,0.1,0.3,0.0
0719,0.13333333333333336,0.1,0.3,0.0
0720,0.1625,0.15000000000000002,0.3,0.0
0721,0.27499999999999997,0.3,0.5,0.0
0722,0.2791666666666667,0.3,0.5,0.0
